name,id,type,label,customerId
GKC-40915130AF54,00131db0-ee5f-11ed-8ee5-67899197e84f,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
GKC-58BF25E8C1D0-000,0013d080-80b1-11ef-bb66-09a77fdcecde,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
GKC-A4E57C7BE860-005,0014cd60-e7a8-11ef-9681-df1aaf416822,HK,HK-FL,617fa100-61e6-11ed-8e42-d7a54572d411
GKC-08A6F7555930-000,001620d0-91d0-11ef-bb66-09a77fdcecde,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
EC62605FF9BC,00173570-b0df-11ed-9188-71dcc7f44f0f,IntelliGateLTE,main,13814000-1dd2-11b2-8080-808080808080
901405105130481,0019f620-82e0-11ed-9990-0560ab5c95df,SIM CARD,,6129df10-39a2-11e9-9d94-4bd700ec821f
GKC-58BF25E89E04,001bb220-db91-11ee-97a1-13eb5634dd40,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
GKC-E465B885D134-000,001d6cc0-1db1-11ef-9159-ed94d19c6787,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
GKC-30C9229A6830-000,001f57e0-2e20-11ef-ad50-41358614ad63,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
882285104803840,002269a0-780c-11ee-92d0-33963a1aa4c6,SIM,,13814000-1dd2-11b2-8080-808080808080
GKC-C4DD57B6A590-002,00237930-9334-11ec-bcd8-afb5f342d01b,Modbus V6 Fan,,13814000-1dd2-11b2-8080-808080808080
882285105129950,00245b10-7cb9-11ed-9990-0560ab5c95df,SIM,,13814000-1dd2-11b2-8080-808080808080
GKC-D4D4DA128704,00290cb0-9e95-11ee-92d0-33963a1aa4c6,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
GKC-24DCC3068058,002c9ef0-b148-11ee-a156-4d857d71756b,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
GKC-D4D4DA13C460,002d0220-a0f7-11ee-92d0-33963a1aa4c6,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
58BF25E9A4E800,002f8420-40ac-11ed-8ec1-b544dc2e1aec,IntelliGateLTE,,13814000-1dd2-11b2-8080-808080808080
GKC-CCDBA7606DC4,00343d20-1bb8-11ee-bdd9-edb2362f9b12,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
882285104899362,0034a440-b41b-11ed-9188-71dcc7f44f0f,SIM,,13814000-1dd2-11b2-8080-808080808080
GKC-ECC9FFC71B48-000,0034b0b0-9b65-11ef-bb66-09a77fdcecde,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
22001600001371,0034e470-0b23-11ec-bf6f-673a47af2ac0,smartCoolerGateway,,13814000-1dd2-11b2-8080-808080808080
901405103959996,00352cf0-6b3f-11ed-9990-0560ab5c95df,SIM CARD,,13814000-1dd2-11b2-8080-808080808080
882285105130387,0036b9d0-8539-11ed-9990-0560ab5c95df,SIM,,13814000-1dd2-11b2-8080-808080808080
GKC-A848FA87F3C8-026,0036d8c0-d7aa-11ed-9b50-0f6ef548d48c,Modbus V6 Fan,"",02bd2a20-ce15-11ed-ba2f-679e36b19c55
82002600001243,0037d060-2fc6-11eb-bf06-b3c903102c38,RTC,,13814000-1dd2-11b2-8080-808080808080
58BF25EAA5CC,003bd040-fcee-11ee-965a-19074c7a4b59,IntelliGateLTE,,13814000-1dd2-11b2-8080-808080808080
901405103938539,003d6060-85c4-11ed-9990-0560ab5c95df,SIM CARD,,13814000-1dd2-11b2-8080-808080808080
3CE90E108354,003f00d0-063f-11ef-9159-ed94d19c6787,IntelliGateLTE,,13814000-1dd2-11b2-8080-808080808080
GKC-345F45C404D0-000,003fa820-929c-11ef-bb66-09a77fdcecde,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
GKC-08B61FF139E0,00419f00-9b7a-11ee-92d0-33963a1aa4c6,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
882285104899361,00456d20-b41b-11ed-9188-71dcc7f44f0f,SIM,,13814000-1dd2-11b2-8080-808080808080
device-mqtt,0045dfd0-a93a-11ed-9188-71dcc7f44f0f,Energymeter,,1cb0a790-a93a-11ed-9188-71dcc7f44f0f
58BF25EB3718-001,0046f810-5890-11ee-863a-01bce6d27c63,Modbus V6 Fan,H3 PV1 K1 PACK WEST,c1442860-4d61-11ee-863a-01bce6d27c63
GKC-A0A3B3183064,00472ca0-cbf3-11ee-97a1-13eb5634dd40,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
GKC-E465B8860ADC-000,0048ec70-1f18-11ef-9159-ed94d19c6787,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
GKC-349454029EAC-000,00496e10-2c67-11ee-8133-33963a1aa4c6,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
GKC-8813BF6DA308-000,00498ba0-752e-11ef-bb66-09a77fdcecde,IntelliGateAIR,,13814000-1dd2-11b2-8080-808080808080
58BF25EA6390-002,004a38c0-27db-11ef-9159-ed94d19c6787,BRAVO,Saica PM 2,30832ed0-2d4d-11ef-ad50-41358614ad63
